     t       Z(km)       H(km)        T(K)   P_air(pa) rho(kg/m^3)     Cs(m/s)          Ma
 24.87        2.17        2.17      274.05    0.78E+05    0.99E+00      331.86        1.99
 24.88        2.17        2.17      274.05    0.78E+05    0.99E+00      331.86        1.98
 24.89        2.17        2.17      274.05    0.78E+05    0.99E+00      331.87        1.98
 24.90        2.17        2.17      274.05    0.78E+05    0.99E+00      331.87        1.98
 24.91        2.17        2.17      274.05    0.78E+05    0.99E+00      331.87        1.98
 24.92        2.17        2.17      274.05    0.78E+05    0.99E+00      331.87        1.98
 24.93        2.17        2.17      274.05    0.78E+05    0.99E+00      331.87        1.98
 24.94        2.17        2.17      274.06    0.78E+05    0.99E+00      331.87        1.98
 24.95        2.17        2.17      274.06    0.78E+05    0.99E+00      331.87        1.98
 24.96        2.17        2.17      274.06    0.78E+05    0.99E+00      331.87        1.98
 24.97        2.17        2.17      274.06    0.78E+05    0.99E+00      331.87        1.98
 24.98        2.17        2.17      274.06    0.78E+05    0.99E+00      331.87        1.98
 24.99        2.17        2.17      274.06    0.78E+05    0.99E+00      331.87        1.98
 25.00        2.17        2.17      274.06    0.78E+05    0.99E+00      331.87        1.97
 25.01        2.17        2.17      274.06    0.78E+05    0.99E+00      331.87        1.97
 25.02        2.17        2.17      274.06    0.78E+05    0.99E+00      331.87        1.97
 25.03        2.17        2.17      274.06    0.78E+05    0.99E+00      331.87        1.97
 25.04        2.17        2.17      274.06    0.78E+05    0.99E+00      331.87        1.97
 25.05        2.17        2.17      274.06    0.78E+05    0.99E+00      331.87        1.97
 25.06        2.17        2.17      274.06    0.78E+05    0.99E+00      331.87        1.97
 25.07        2.17        2.17      274.06    0.78E+05    0.99E+00      331.87        1.97
 25.08        2.17        2.17      274.07    0.78E+05    0.99E+00      331.87        1.97
 25.09        2.17        2.17      274.07    0.78E+05    0.99E+00      331.87        1.97
 25.10        2.17        2.17      274.07    0.78E+05    0.99E+00      331.87        1.97
 25.11        2.17        2.17      274.07    0.78E+05    0.99E+00      331.87        1.96
 25.12        2.17        2.17      274.07    0.78E+05    0.99E+00      331.88        1.96
 25.13        2.17        2.17      274.07    0.78E+05    0.99E+00      331.88        1.96
 25.14        2.17        2.17      274.07    0.78E+05    0.99E+00      331.88        1.96
 25.15        2.17        2.17      274.07    0.78E+05    0.99E+00      331.88        1.96
 25.16        2.17        2.17      274.07    0.78E+05    0.99E+00      331.88        1.96
 25.17        2.17        2.17      274.07    0.78E+05    0.99E+00      331.88        1.96
 25.18        2.17        2.17      274.07    0.78E+05    0.99E+00      331.88        1.96
 25.19        2.17        2.17      274.07    0.78E+05    0.99E+00      331.88        1.96
 25.20        2.17        2.17      274.08    0.78E+05    0.99E+00      331.88        1.96
 25.21        2.17        2.17      274.08    0.78E+05    0.99E+00      331.88        1.96
 25.22        2.17        2.17      274.08    0.78E+05    0.99E+00      331.88        1.95
 25.23        2.17        2.16      274.08    0.78E+05    0.99E+00      331.88        1.95
 25.24        2.17        2.16      274.08    0.78E+05    0.99E+00      331.88        1.95
 25.25        2.17        2.16      274.08    0.78E+05    0.99E+00      331.88        1.95
 25.26        2.17        2.16      274.08    0.78E+05    0.99E+00      331.88        1.95
 25.27        2.17        2.16      274.08    0.78E+05    0.99E+00      331.88        1.95
 25.28        2.17        2.16      274.08    0.78E+05    0.99E+00      331.88        1.95
 25.29        2.16        2.16      274.08    0.78E+05    0.99E+00      331.88        1.95
 25.30        2.16        2.16      274.08    0.78E+05    0.99E+00      331.88        1.95
 25.31        2.16        2.16      274.08    0.78E+05    0.99E+00      331.88        1.95
 25.32        2.16        2.16      274.09    0.78E+05    0.99E+00      331.89        1.95
 25.33        2.16        2.16      274.09    0.78E+05    0.99E+00      331.89        1.94
 25.34        2.16        2.16      274.09    0.78E+05    0.99E+00      331.89        1.94
 25.35        2.16        2.16      274.09    0.78E+05    0.99E+00      331.89        1.94
 25.36        2.16        2.16      274.09    0.78E+05    0.99E+00      331.89        1.94
 25.37        2.16        2.16      274.09    0.78E+05    0.99E+00      331.89        1.94
 25.38        2.16        2.16      274.09    0.78E+05    0.99E+00      331.89        1.94
 25.39        2.16        2.16      274.09    0.78E+05    0.99E+00      331.89        1.94
 25.40        2.16        2.16      274.09    0.78E+05    0.99E+00      331.89        1.94
 25.41        2.16        2.16      274.09    0.78E+05    0.99E+00      331.89        1.94
 25.42        2.16        2.16      274.10    0.78E+05    0.99E+00      331.89        1.94
 25.43        2.16        2.16      274.10    0.78E+05    0.99E+00      331.89        1.94
 25.44        2.16        2.16      274.10    0.78E+05    0.99E+00      331.89        1.93
 25.45        2.16        2.16      274.10    0.78E+05    0.99E+00      331.89        1.93
 25.46        2.16        2.16      274.10    0.78E+05    0.99E+00      331.89        1.93
 25.47        2.16        2.16      274.10    0.78E+05    0.99E+00      331.89        1.93
 25.48        2.16        2.16      274.10    0.78E+05    0.99E+00      331.89        1.93
 25.49        2.16        2.16      274.10    0.78E+05    0.99E+00      331.90        1.93
 25.50        2.16        2.16      274.10    0.78E+05    0.99E+00      331.90        1.93
 25.51        2.16        2.16      274.10    0.78E+05    0.99E+00      331.90        1.93
 25.52        2.16        2.16      274.11    0.78E+05    0.99E+00      331.90        1.93
 25.53        2.16        2.16      274.11    0.78E+05    0.99E+00      331.90        1.93
 25.54        2.16        2.16      274.11    0.78E+05    0.99E+00      331.90        1.93
 25.55        2.16        2.16      274.11    0.78E+05    0.99E+00      331.90        1.92
 25.56        2.16        2.16      274.11    0.78E+05    0.99E+00      331.90        1.92
 25.57        2.16        2.16      274.11    0.78E+05    0.99E+00      331.90        1.92
 25.58        2.16        2.16      274.11    0.78E+05    0.99E+00      331.90        1.92
 25.59        2.16        2.16      274.11    0.78E+05    0.99E+00      331.90        1.92
 25.60        2.16        2.16      274.11    0.78E+05    0.99E+00      331.90        1.92
 25.61        2.16        2.16      274.11    0.78E+05    0.99E+00      331.90        1.92
 25.62        2.16        2.16      274.12    0.78E+05    0.99E+00      331.90        1.92
 25.63        2.16        2.16      274.12    0.78E+05    0.99E+00      331.90        1.92
 25.64        2.16        2.16      274.12    0.78E+05    0.99E+00      331.90        1.92
 25.65        2.16        2.16      274.12    0.78E+05    0.99E+00      331.91        1.92
 25.66        2.16        2.16      274.12    0.78E+05    0.99E+00      331.91        1.92
 25.67        2.16        2.16      274.12    0.78E+05    0.99E+00      331.91        1.91
 25.68        2.16        2.16      274.12    0.78E+05    0.99E+00      331.91        1.91
 25.69        2.16        2.16      274.12    0.78E+05    0.99E+00      331.91        1.91
 25.70        2.16        2.16      274.12    0.78E+05    0.99E+00      331.91        1.91
 25.71        2.16        2.16      274.13    0.78E+05    0.99E+00      331.91        1.91
 25.72        2.16        2.16      274.13    0.78E+05    0.99E+00      331.91        1.91
 25.73        2.16        2.16      274.13    0.78E+05    0.99E+00      331.91        1.91
 25.74        2.16        2.16      274.13    0.78E+05    0.99E+00      331.91        1.91
 25.75        2.16        2.16      274.13    0.78E+05    0.99E+00      331.91        1.91
 25.76        2.16        2.16      274.13    0.78E+05    0.99E+00      331.91        1.91
 25.77        2.16        2.16      274.13    0.78E+05    0.99E+00      331.91        1.91
 25.78        2.16        2.16      274.13    0.78E+05    0.99E+00      331.91        1.90
 25.79        2.16        2.16      274.13    0.78E+05    0.99E+00      331.92        1.90
 25.80        2.16        2.16      274.14    0.78E+05    0.99E+00      331.92        1.90
 25.81        2.16        2.16      274.14    0.78E+05    0.99E+00      331.92        1.90
 25.82        2.16        2.16      274.14    0.78E+05    0.99E+00      331.92        1.90
 25.83        2.16        2.16      274.14    0.78E+05    0.99E+00      331.92        1.90
 25.84        2.16        2.16      274.14    0.78E+05    0.99E+00      331.92        1.90
 25.85        2.16        2.16      274.14    0.78E+05    0.99E+00      331.92        1.90
 25.86        2.16        2.15      274.14    0.78E+05    0.99E+00      331.92        1.90
 25.87        2.16        2.15      274.14    0.78E+05    0.99E+00      331.92        1.90
 25.88        2.16        2.15      274.15    0.78E+05    0.99E+00      331.92        1.90
 25.89        2.16        2.15      274.15    0.78E+05    0.99E+00      331.92        1.90
 25.90        2.15        2.15      274.15    0.78E+05    0.99E+00      331.92        1.89
 25.91        2.15        2.15      274.15    0.78E+05    0.99E+00      331.92        1.89
 25.92        2.15        2.15      274.15    0.78E+05    0.99E+00      331.92        1.89
 25.93        2.15        2.15      274.15    0.78E+05    0.99E+00      331.93        1.89
 25.94        2.15        2.15      274.15    0.78E+05    0.99E+00      331.93        1.89
 25.95        2.15        2.15      274.15    0.78E+05    0.99E+00      331.93        1.89
 25.96        2.15        2.15      274.16    0.78E+05    0.99E+00      331.93        1.89
 25.97        2.15        2.15      274.16    0.78E+05    0.99E+00      331.93        1.89
 25.98        2.15        2.15      274.16    0.78E+05    0.99E+00      331.93        1.89
 25.99        2.15        2.15      274.16    0.78E+05    0.99E+00      331.93        1.89
 26.00        2.15        2.15      274.16    0.78E+05    0.99E+00      331.93        1.89
 26.01        2.15        2.15      274.16    0.78E+05    0.99E+00      331.93        1.88
 26.02        2.15        2.15      274.16    0.78E+05    0.99E+00      331.93        1.88
 26.03        2.15        2.15      274.16    0.78E+05    0.99E+00      331.93        1.88
 26.04        2.15        2.15      274.17    0.78E+05    0.99E+00      331.93        1.88
 26.05        2.15        2.15      274.17    0.78E+05    0.99E+00      331.93        1.88
 26.06        2.15        2.15      274.17    0.78E+05    0.99E+00      331.94        1.88
 26.07        2.15        2.15      274.17    0.78E+05    0.99E+00      331.94        1.88
 26.08        2.15        2.15      274.17    0.78E+05    0.99E+00      331.94        1.88
 26.09        2.15        2.15      274.17    0.78E+05    0.99E+00      331.94        1.88
 26.10        2.15        2.15      274.17    0.78E+05    0.99E+00      331.94        1.88
 26.11        2.15        2.15      274.18    0.78E+05    0.99E+00      331.94        1.88
 26.12        2.15        2.15      274.18    0.78E+05    0.99E+00      331.94        1.88
 26.13        2.15        2.15      274.18    0.78E+05    0.99E+00      331.94        1.87
 26.14        2.15        2.15      274.18    0.78E+05    0.99E+00      331.94        1.87
 26.15        2.15        2.15      274.18    0.78E+05    0.99E+00      331.94        1.87
 26.16        2.15        2.15      274.18    0.78E+05    0.99E+00      331.94        1.87
 26.17        2.15        2.15      274.18    0.78E+05    0.99E+00      331.94        1.87
 26.18        2.15        2.15      274.18    0.78E+05    0.99E+00      331.95        1.87
 26.19        2.15        2.15      274.19    0.78E+05    0.99E+00      331.95        1.87
 26.20        2.15        2.15      274.19    0.78E+05    0.99E+00      331.95        1.87
 26.21        2.15        2.15      274.19    0.78E+05    0.99E+00      331.95        1.87
 26.22        2.15        2.15      274.19    0.78E+05    0.99E+00      331.95        1.87
 26.23        2.15        2.15      274.19    0.78E+05    0.99E+00      331.95        1.87
 26.24        2.15        2.15      274.19    0.78E+05    0.99E+00      331.95        1.87
 26.25        2.15        2.15      274.19    0.78E+05    0.99E+00      331.95        1.86
 26.26        2.15        2.15      274.20    0.78E+05    0.99E+00      331.95        1.86
 26.27        2.15        2.15      274.20    0.78E+05    0.99E+00      331.95        1.86
 26.28        2.15        2.15      274.20    0.78E+05    0.99E+00      331.95        1.86
 26.29        2.15        2.15      274.20    0.78E+05    0.99E+00      331.96        1.86
 26.30        2.15        2.15      274.20    0.78E+05    0.99E+00      331.96        1.86
 26.31        2.15        2.15      274.20    0.78E+05    0.99E+00      331.96        1.86
 26.32        2.15        2.15      274.21    0.78E+05    0.99E+00      331.96        1.86
 26.33        2.15        2.15      274.21    0.78E+05    0.99E+00      331.96        1.86
 26.34        2.15        2.14      274.21    0.78E+05    0.99E+00      331.96        1.86
 26.35        2.15        2.14      274.21    0.78E+05    0.99E+00      331.96        1.86
 26.36        2.15        2.14      274.21    0.78E+05    0.99E+00      331.96        1.85
 26.37        2.14        2.14      274.21    0.78E+05    0.99E+00      331.96        1.85
 26.38        2.14        2.14      274.21    0.78E+05    0.99E+00      331.96        1.85
 26.39        2.14        2.14      274.22    0.78E+05    0.99E+00      331.96        1.85
 26.40        2.14        2.14      274.22    0.78E+05    0.99E+00      331.96        1.85
 26.41        2.14        2.14      274.22    0.78E+05    0.99E+00      331.97        1.85
 26.42        2.14        2.14      274.22    0.78E+05    0.99E+00      331.97        1.85
 26.43        2.14        2.14      274.22    0.78E+05    0.99E+00      331.97        1.85
 26.44        2.14        2.14      274.22    0.78E+05    0.99E+00      331.97        1.85
 26.45        2.14        2.14      274.22    0.78E+05    0.99E+00      331.97        1.85
 26.46        2.14        2.14      274.23    0.78E+05    0.99E+00      331.97        1.85
 26.47        2.14        2.14      274.23    0.78E+05    0.99E+00      331.97        1.85
 26.48        2.14        2.14      274.23    0.78E+05    0.99E+00      331.97        1.84
 26.49        2.14        2.14      274.23    0.78E+05    0.99E+00      331.97        1.84
 26.50        2.14        2.14      274.23    0.78E+05    0.99E+00      331.97        1.84
 26.51        2.14        2.14      274.23    0.78E+05    0.99E+00      331.98        1.84
 26.52        2.14        2.14      274.24    0.78E+05    0.99E+00      331.98        1.84
 26.53        2.14        2.14      274.24    0.78E+05    0.99E+00      331.98        1.84
 26.54        2.14        2.14      274.24    0.78E+05    0.99E+00      331.98        1.84
 26.55        2.14        2.14      274.24    0.78E+05    0.99E+00      331.98        1.84
 26.56        2.14        2.14      274.24    0.78E+05    0.99E+00      331.98        1.84
 26.57        2.14        2.14      274.24    0.78E+05    0.99E+00      331.98        1.84
 26.58        2.14        2.14      274.25    0.78E+05    0.99E+00      331.98        1.84
 26.59        2.14        2.14      274.25    0.78E+05    0.99E+00      331.98        1.84
 26.60        2.14        2.14      274.25    0.78E+05    0.99E+00      331.98        1.83
 26.61        2.14        2.14      274.25    0.78E+05    0.99E+00      331.99        1.83
 26.62        2.14        2.14      274.25    0.78E+05    0.99E+00      331.99        1.83
 26.63        2.14        2.14      274.25    0.78E+05    0.99E+00      331.99        1.83
 26.64        2.14        2.14      274.26    0.78E+05    0.99E+00      331.99        1.83
 26.65        2.14        2.14      274.26    0.78E+05    0.99E+00      331.99        1.83
 26.66        2.14        2.14      274.26    0.78E+05    0.99E+00      331.99        1.83
 26.67        2.14        2.14      274.26    0.78E+05    0.99E+00      331.99        1.83
 26.68        2.14        2.14      274.26    0.78E+05    0.99E+00      331.99        1.83
 26.69        2.14        2.14      274.26    0.78E+05    0.99E+00      331.99        1.83
 26.70        2.14        2.14      274.27    0.78E+05    0.99E+00      331.99        1.83
 26.71        2.14        2.14      274.27    0.78E+05    0.99E+00      332.00        1.83
 26.72        2.14        2.14      274.27    0.78E+05    0.99E+00      332.00        1.82
 26.73        2.14        2.14      274.27    0.78E+05    0.99E+00      332.00        1.82
 26.74        2.14        2.14      274.27    0.78E+05    0.99E+00      332.00        1.82
 26.75        2.14        2.13      274.27    0.78E+05    0.99E+00      332.00        1.82
 26.76        2.14        2.13      274.28    0.78E+05    0.99E+00      332.00        1.82
 26.77        2.13        2.13      274.28    0.78E+05    0.99E+00      332.00        1.82
 26.78        2.13        2.13      274.28    0.78E+05    0.99E+00      332.00        1.82
 26.79        2.13        2.13      274.28    0.78E+05    0.99E+00      332.00        1.82
 26.80        2.13        2.13      274.28    0.78E+05    0.99E+00      332.00        1.82
 26.81        2.13        2.13      274.28    0.78E+05    0.99E+00      332.01        1.82
 26.82        2.13        2.13      274.29    0.78E+05    0.99E+00      332.01        1.82
 26.83        2.13        2.13      274.29    0.78E+05    0.99E+00      332.01        1.82
 26.84        2.13        2.13      274.29    0.78E+05    0.99E+00      332.01        1.82
 26.85        2.13        2.13      274.29    0.78E+05    0.99E+00      332.01        1.81
 26.86        2.13        2.13      274.29    0.78E+05    0.99E+00      332.01        1.81
 26.87        2.13        2.13      274.29    0.78E+05    0.99E+00      332.01        1.81
 26.88        2.13        2.13      274.30    0.78E+05    0.99E+00      332.01        1.81
 26.89        2.13        2.13      274.30    0.78E+05    0.99E+00      332.01        1.81
 26.90        2.13        2.13      274.30    0.78E+05    0.99E+00      332.02        1.81
 26.91        2.13        2.13      274.30    0.78E+05    0.99E+00      332.02        1.81
 26.92        2.13        2.13      274.30    0.78E+05    0.99E+00      332.02        1.81
 26.93        2.13        2.13      274.31    0.78E+05    0.99E+00      332.02        1.81
 26.94        2.13        2.13      274.31    0.78E+05    0.99E+00      332.02        1.81
 26.95        2.13        2.13      274.31    0.78E+05    0.99E+00      332.02        1.81
 26.96        2.13        2.13      274.31    0.78E+05    0.99E+00      332.02        1.81
 26.97        2.13        2.13      274.31    0.78E+05    0.99E+00      332.02        1.80
 26.98        2.13        2.13      274.31    0.78E+05    0.99E+00      332.02        1.80
 26.99        2.13        2.13      274.32    0.78E+05    0.99E+00      332.03        1.80
 27.00        2.13        2.13      274.32    0.78E+05    0.99E+00      332.03        1.80
 27.01        2.13        2.13      274.32    0.78E+05    0.99E+00      332.03        1.80
 27.02        2.13        2.13      274.32    0.78E+05    0.99E+00      332.03        1.80
 27.03        2.13        2.13      274.32    0.78E+05    0.99E+00      332.03        1.80
 27.04        2.13        2.13      274.33    0.78E+05    0.99E+00      332.03        1.80
 27.05        2.13        2.13      274.33    0.78E+05    0.99E+00      332.03        1.80
 27.06        2.13        2.13      274.33    0.78E+05    0.99E+00      332.03        1.80
 27.07        2.13        2.13      274.33    0.78E+05    0.99E+00      332.03        1.80
 27.08        2.13        2.13      274.33    0.78E+05    0.99E+00      332.04        1.80
 27.09        2.13        2.13      274.34    0.78E+05    0.99E+00      332.04        1.79
 27.10        2.13        2.13      274.34    0.78E+05    0.99E+00      332.04        1.79
 27.11        2.13        2.12      274.34    0.78E+05    0.99E+00      332.04        1.79
 27.12        2.13        2.12      274.34    0.78E+05    0.99E+00      332.04        1.79
 27.13        2.12        2.12      274.34    0.78E+05    0.99E+00      332.04        1.79
 27.14        2.12        2.12      274.35    0.78E+05    0.99E+00      332.04        1.79
 27.15        2.12        2.12      274.35    0.78E+05    0.99E+00      332.04        1.79
 27.16        2.12        2.12      274.35    0.78E+05    0.99E+00      332.04        1.79
 27.17        2.12        2.12      274.35    0.78E+05    0.99E+00      332.05        1.79
 27.18        2.12        2.12      274.35    0.78E+05    0.99E+00      332.05        1.79
 27.19        2.12        2.12      274.35    0.78E+05    0.99E+00      332.05        1.79
 27.20        2.12        2.12      274.36    0.78E+05    0.99E+00      332.05        1.79
 27.21        2.12        2.12      274.36    0.78E+05    0.99E+00      332.05        1.79
 27.22        2.12        2.12      274.36    0.78E+05    0.99E+00      332.05        1.78
 27.23        2.12        2.12      274.36    0.78E+05    0.99E+00      332.05        1.78
 27.24        2.12        2.12      274.36    0.78E+05    0.99E+00      332.05        1.78
 27.25        2.12        2.12      274.37    0.78E+05    0.99E+00      332.06        1.78
 27.26        2.12        2.12      274.37    0.78E+05    0.99E+00      332.06        1.78
 27.27        2.12        2.12      274.37    0.78E+05    0.99E+00      332.06        1.78
 27.28        2.12        2.12      274.37    0.78E+05    0.99E+00      332.06        1.78
 27.29        2.12        2.12      274.37    0.78E+05    0.99E+00      332.06        1.78
 27.30        2.12        2.12      274.38    0.78E+05    0.99E+00      332.06        1.78
 27.31        2.12        2.12      274.38    0.78E+05    0.99E+00      332.06        1.78
 27.32        2.12        2.12      274.38    0.78E+05    0.99E+00      332.06        1.78
 27.33        2.12        2.12      274.38    0.78E+05    0.99E+00      332.07        1.78
 27.34        2.12        2.12      274.38    0.78E+05    0.99E+00      332.07        1.77
 27.35        2.12        2.12      274.39    0.78E+05    0.99E+00      332.07        1.77
 27.36        2.12        2.12      274.39    0.78E+05    0.99E+00      332.07        1.77
 27.37        2.12        2.12      274.39    0.78E+05    0.99E+00      332.07        1.77
 27.38        2.12        2.12      274.39    0.78E+05    0.99E+00      332.07        1.77
 27.39        2.12        2.12      274.40    0.78E+05    0.99E+00      332.07        1.77
 27.40        2.12        2.12      274.40    0.78E+05    0.99E+00      332.07        1.77
 27.41        2.12        2.12      274.40    0.78E+05    0.99E+00      332.08        1.77
 27.42        2.12        2.12      274.40    0.78E+05    0.99E+00      332.08        1.77
 27.43        2.12        2.11      274.40    0.78E+05    0.99E+00      332.08        1.77
 27.44        2.12        2.11      274.41    0.78E+05    0.99E+00      332.08        1.77
 27.45        2.11        2.11      274.41    0.78E+05    0.99E+00      332.08        1.77
 27.46        2.11        2.11      274.41    0.78E+05    0.10E+01      332.08        1.77
 27.47        2.11        2.11      274.41    0.78E+05    0.10E+01      332.08        1.76
 27.48        2.11        2.11      274.41    0.78E+05    0.10E+01      332.08        1.76
 27.49        2.11        2.11      274.42    0.78E+05    0.10E+01      332.09        1.76
 27.50        2.11        2.11      274.42    0.78E+05    0.10E+01      332.09        1.76
 27.51        2.11        2.11      274.42    0.78E+05    0.10E+01      332.09        1.76
 27.52        2.11        2.11      274.42    0.78E+05    0.10E+01      332.09        1.76
 27.53        2.11        2.11      274.42    0.78E+05    0.10E+01      332.09        1.76
 27.54        2.11        2.11      274.43    0.78E+05    0.10E+01      332.09        1.76
 27.55        2.11        2.11      274.43    0.78E+05    0.10E+01      332.09        1.76
 27.56        2.11        2.11      274.43    0.78E+05    0.10E+01      332.09        1.76
 27.57        2.11        2.11      274.43    0.78E+05    0.10E+01      332.10        1.76
 27.58        2.11        2.11      274.44    0.78E+05    0.10E+01      332.10        1.76
 27.59        2.11        2.11      274.44    0.78E+05    0.10E+01      332.10        1.76
 27.60        2.11        2.11      274.44    0.78E+05    0.10E+01      332.10        1.75
 27.61        2.11        2.11      274.44    0.78E+05    0.10E+01      332.10        1.75
 27.62        2.11        2.11      274.44    0.78E+05    0.10E+01      332.10        1.75
 27.63        2.11        2.11      274.45    0.78E+05    0.10E+01      332.10        1.75
 27.64        2.11        2.11      274.45    0.78E+05    0.10E+01      332.10        1.75
 27.65        2.11        2.11      274.45    0.78E+05    0.10E+01      332.11        1.75
 27.66        2.11        2.11      274.45    0.78E+05    0.10E+01      332.11        1.75
 27.67        2.11        2.11      274.46    0.78E+05    0.10E+01      332.11        1.75
 27.68        2.11        2.11      274.46    0.78E+05    0.10E+01      332.11        1.75
 27.69        2.11        2.11      274.46    0.78E+05    0.10E+01      332.11        1.75
 27.70        2.11        2.11      274.46    0.78E+05    0.10E+01      332.11        1.75
 27.71        2.11        2.11      274.46    0.78E+05    0.10E+01      332.11        1.75
 27.72        2.11        2.11      274.47    0.78E+05    0.10E+01      332.12        1.75
 27.73        2.11        2.10      274.47    0.78E+05    0.10E+01      332.12        1.74
 27.74        2.11        2.10      274.47    0.78E+05    0.10E+01      332.12        1.74
 27.75        2.10        2.10      274.47    0.78E+05    0.10E+01      332.12        1.74
 27.76        2.10        2.10      274.48    0.78E+05    0.10E+01      332.12        1.74
 27.77        2.10        2.10      274.48    0.78E+05    0.10E+01      332.12        1.74
 27.78        2.10        2.10      274.48    0.78E+05    0.10E+01      332.12        1.74
 27.79        2.10        2.10      274.48    0.78E+05    0.10E+01      332.13        1.74
 27.80        2.10        2.10      274.48    0.78E+05    0.10E+01      332.13        1.74
 27.81        2.10        2.10      274.49    0.78E+05    0.10E+01      332.13        1.74
 27.82        2.10        2.10      274.49    0.78E+05    0.10E+01      332.13        1.74
 27.83        2.10        2.10      274.49    0.78E+05    0.10E+01      332.13        1.74
 27.84        2.10        2.10      274.49    0.79E+05    0.10E+01      332.13        1.74
 27.85        2.10        2.10      274.50    0.79E+05    0.10E+01      332.13        1.74
 27.86        2.10        2.10      274.50    0.79E+05    0.10E+01      332.14        1.73
 27.87        2.10        2.10      274.50    0.79E+05    0.10E+01      332.14        1.73
 27.88        2.10        2.10      274.50    0.79E+05    0.10E+01      332.14        1.73
 27.89        2.10        2.10      274.51    0.79E+05    0.10E+01      332.14        1.73
 27.90        2.10        2.10      274.51    0.79E+05    0.10E+01      332.14        1.73
 27.91        2.10        2.10      274.51    0.79E+05    0.10E+01      332.14        1.73
 27.92        2.10        2.10      274.51    0.79E+05    0.10E+01      332.14        1.73
 27.93        2.10        2.10      274.51    0.79E+05    0.10E+01      332.14        1.73
 27.94        2.10        2.10      274.52    0.79E+05    0.10E+01      332.15        1.73
 27.95        2.10        2.10      274.52    0.79E+05    0.10E+01      332.15        1.73
 27.96        2.10        2.10      274.52    0.79E+05    0.10E+01      332.15        1.73
 27.97        2.10        2.10      274.52    0.79E+05    0.10E+01      332.15        1.73
 27.98        2.10        2.10      274.53    0.79E+05    0.10E+01      332.15        1.73
 27.99        2.10        2.10      274.53    0.79E+05    0.10E+01      332.15        1.72
 28.00        2.10        2.10      274.53    0.79E+05    0.10E+01      332.15        1.72
 28.01        2.10        2.09      274.53    0.79E+05    0.10E+01      332.16        1.72
 28.02        2.10        2.09      274.54    0.79E+05    0.10E+01      332.16        1.72
 28.03        2.09        2.09      274.54    0.79E+05    0.10E+01      332.16        1.72
 28.04        2.09        2.09      274.54    0.79E+05    0.10E+01      332.16        1.72
 28.05        2.09        2.09      274.54    0.79E+05    0.10E+01      332.16        1.72
 28.06        2.09        2.09      274.55    0.79E+05    0.10E+01      332.16        1.72
 28.07        2.09        2.09      274.55    0.79E+05    0.10E+01      332.17        1.72
 28.08        2.09        2.09      274.55    0.79E+05    0.10E+01      332.17        1.72
 28.09        2.09        2.09      274.55    0.79E+05    0.10E+01      332.17        1.72
 28.10        2.09        2.09      274.56    0.79E+05    0.10E+01      332.17        1.72
 28.11        2.09        2.09      274.56    0.79E+05    0.10E+01      332.17        1.72
 28.12        2.09        2.09      274.56    0.79E+05    0.10E+01      332.17        1.71
 28.13        2.09        2.09      274.56    0.79E+05    0.10E+01      332.17        1.71
 28.14        2.09        2.09      274.57    0.79E+05    0.10E+01      332.18        1.71
 28.15        2.09        2.09      274.57    0.79E+05    0.10E+01      332.18        1.71
 28.16        2.09        2.09      274.57    0.79E+05    0.10E+01      332.18        1.71
 28.17        2.09        2.09      274.57    0.79E+05    0.10E+01      332.18        1.71
 28.18        2.09        2.09      274.57    0.79E+05    0.10E+01      332.18        1.71
 28.19        2.09        2.09      274.58    0.79E+05    0.10E+01      332.18        1.71
 28.20        2.09        2.09      274.58    0.79E+05    0.10E+01      332.18        1.71
 28.21        2.09        2.09      274.58    0.79E+05    0.10E+01      332.19        1.71
 28.22        2.09        2.09      274.58    0.79E+05    0.10E+01      332.19        1.71
 28.23        2.09        2.09      274.59    0.79E+05    0.10E+01      332.19        1.71
 28.24        2.09        2.09      274.59    0.79E+05    0.10E+01      332.19        1.71
 28.25        2.09        2.09      274.59    0.79E+05    0.10E+01      332.19        1.70
 28.26        2.09        2.09      274.60    0.79E+05    0.10E+01      332.19        1.70
 28.27        2.09        2.08      274.60    0.79E+05    0.10E+01      332.20        1.70
 28.28        2.09        2.08      274.60    0.79E+05    0.10E+01      332.20        1.70
 28.29        2.08        2.08      274.60    0.79E+05    0.10E+01      332.20        1.70
 28.30        2.08        2.08      274.61    0.79E+05    0.10E+01      332.20        1.70
 28.31        2.08        2.08      274.61    0.79E+05    0.10E+01      332.20        1.70
 28.32        2.08        2.08      274.61    0.79E+05    0.10E+01      332.20        1.70
 28.33        2.08        2.08      274.61    0.79E+05    0.10E+01      332.20        1.70
 28.34        2.08        2.08      274.62    0.79E+05    0.10E+01      332.21        1.70
 28.35        2.08        2.08      274.62    0.79E+05    0.10E+01      332.21        1.70
 28.36        2.08        2.08      274.62    0.79E+05    0.10E+01      332.21        1.70
 28.37        2.08        2.08      274.62    0.79E+05    0.10E+01      332.21        1.70
 28.38        2.08        2.08      274.63    0.79E+05    0.10E+01      332.21        1.70
 28.39        2.08        2.08      274.63    0.79E+05    0.10E+01      332.21        1.69
 28.40        2.08        2.08      274.63    0.79E+05    0.10E+01      332.22        1.69
 28.41        2.08        2.08      274.63    0.79E+05    0.10E+01      332.22        1.69
 28.42        2.08        2.08      274.64    0.79E+05    0.10E+01      332.22        1.69
 28.43        2.08        2.08      274.64    0.79E+05    0.10E+01      332.22        1.69
